,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
As,-0.06618928909301758,0.005988920573145151,0.057057540863752365,0.07151439040899277,-0.13664478063583374,-0.0168654453009367,-0.15072710812091827,0.028500227257609367,-0.030502894893288612,-0.11102301627397537,-0.16085854172706604,-0.21131277084350586,0.2852534353733063,-0.1184263825416565,-0.02480759657919407,-0.1329655647277832,-0.26112455129623413,0.13279584050178528,-0.21293462812900543,-0.03746167942881584
Ce,-0.06280680000782013,-0.034962479025125504,-0.018010487779974937,-0.031113645061850548,0.09894833713769913,-0.047739576548337936,-0.008777785114943981,-0.10094933211803436,-0.013750378973782063,-0.2406117469072342,-0.31604084372520447,0.20255346596240997,0.05310884490609169,0.13747306168079376,0.025367746129631996,0.21266554296016693,0.0647953599691391,0.0763615220785141,0.022727148607373238,0.21899566054344177
Fe,-0.10992526262998581,0.039683032780885696,0.1892540454864502,-0.009709939360618591,-0.14377571642398834,0.17908409237861633,0.027385719120502472,-0.2644723057746887,0.08856838196516037,0.007215968333184719,0.06189310550689697,0.0006082231993786991,-0.09847324341535568,-0.013343384489417076,0.1327197402715683,0.007235804107040167,-0.21058215200901031,0.0026071020402014256,0.15206636488437653,-0.0693289265036583
Cr,-0.12731710076332092,0.10398319363594055,-0.020531749352812767,-0.0867634266614914,0.050609055906534195,-0.02371135912835598,-0.019843563437461853,-0.20727869868278503,-0.06539864838123322,-0.1427120566368103,0.22926852107048035,-0.11621184647083282,0.07398810237646103,0.07364649325609207,-0.2555016577243805,0.11326111853122711,-0.10957919806241989,0.05070967599749565,0.13509336113929749,-0.014133053831756115
H,-0.028681570664048195,0.02497529238462448,-0.05762379243969917,0.08645790815353394,-0.020022843033075333,0.09546595066785812,0.004354263190180063,0.10426246374845505,-0.0591445118188858,0.020114589482545853,-0.01669219136238098,0.10418464243412018,-0.1307532638311386,0.07251749187707901,-0.16288749873638153,0.0015714454930275679,-0.06994491070508957,0.11593501269817352,0.07113935798406601,-0.15549319982528687
Zn,-0.06365172564983368,-0.010387958958745003,0.07193462550640106,0.2123304009437561,-0.10000939667224884,-0.19840197265148163,-0.22032079100608826,-0.08590325713157654,-0.09781929105520248,-0.03435353562235832,-0.07563672959804535,-0.1062631905078888,0.06562954187393188,-0.0767706111073494,0.023910291492938995,-0.2944786846637726,-0.16796405613422394,0.16784469783306122,0.002573935315012932,0.26556283235549927
Zr,-0.12564213573932648,0.043617941439151764,0.05376019701361656,-0.018339643254876137,0.18260306119918823,-0.13604535162448883,-0.05585574358701706,0.2126428484916687,0.2785130441188812,0.22426031529903412,0.042578600347042084,0.15191535651683807,0.07496597617864609,-0.014890606515109539,-0.024434605613350868,-0.005519924219697714,-0.19280356168746948,0.12288153171539307,0.1267470121383667,-0.03394973278045654
Ti,-0.15710699558258057,0.0678488090634346,0.15346750617027283,-0.046014510095119476,0.09357960522174835,-0.04407534748315811,0.022043652832508087,0.09026617556810379,0.10540830343961716,0.0944008007645607,-0.005379037000238895,0.06493832170963287,0.035559624433517456,0.040020901709795,-0.042327217757701874,-0.04285123199224472,-0.036906544119119644,0.004212713334709406,0.01825541816651821,0.06383571028709412
Cs,-0.03852861747145653,0.0011473017511889338,0.004374511539936066,0.26516416668891907,0.21177639067173004,0.1803480088710785,0.033014461398124695,0.0844256579875946,0.0036193574778735638,-0.15528005361557007,0.10784848034381866,-0.022937709465622902,0.02592015266418457,0.013827385380864143,0.11284907907247543,0.020276430994272232,-0.01910092495381832,-0.04074319824576378,-0.019027261063456535,-0.09271475672721863
Re,-0.11632608622312546,0.11562333256006241,-0.209839329123497,-0.06398949027061462,0.1001320332288742,-0.053783953189849854,-0.028703564777970314,-0.14215794205665588,-0.04296093434095383,-0.07701225578784943,0.17309367656707764,-0.1081954762339592,-0.0015072759706526995,0.06870804727077484,-0.14550498127937317,0.0018104594200849533,-0.07673221826553345,0.0683947205543518,0.04215988889336586,-0.05866402015089989
Ir,-0.1475144326686859,0.1486995667219162,-0.25645461678504944,-0.07049290835857391,0.055744532495737076,-0.02761019952595234,-0.013443170115351677,-0.10232354700565338,-0.027893200516700745,-0.0055409627966582775,0.10541996359825134,-0.06961742043495178,0.0556289479136467,0.020392004400491714,0.00999066699296236,-0.004607317503541708,-0.02856220118701458,0.008515959605574608,-0.016358869150280952,-0.025109296664595604
C,-0.08314824849367142,0.11006954312324524,0.029340801760554314,-0.030406424775719643,0.05812440067529678,-0.07392255961894989,0.039506979286670685,0.07116159051656723,-0.11754518747329712,0.048771925270557404,0.10497383028268814,0.06759843975305557,-0.044576652348041534,0.08550205081701279,-0.15658409893512726,0.12054970115423203,-0.015979688614606857,-0.12168589234352112,-0.08874106407165527,0.20500607788562775
In,-0.10353635996580124,-0.07566217333078384,-0.0023881203960627317,0.07290022820234299,-0.14914052188396454,0.09375445544719696,-0.1468852162361145,0.0263352133333683,0.21049286425113678,-0.062309928238391876,0.0968005433678627,-0.05840360000729561,0.0828014612197876,-0.1565198302268982,-0.1789282113313675,0.11899115890264511,0.2461824119091034,-0.045135535299777985,0.01596541330218315,0.08864195644855499
Pb,-0.09092053025960922,0.02918257564306259,0.08858741819858551,0.21469736099243164,-0.20740145444869995,-0.2547069191932678,-0.23125691711902618,0.035578448325395584,-0.15126141905784607,-0.06294754147529602,-0.03197159245610237,-0.055599719285964966,0.09102179855108261,0.05517260357737541,0.1778293401002884,0.012589157558977604,-0.05543900653719902,0.03639889135956764,0.17497067153453827,0.014841475524008274
Pr,-0.13839244842529297,-0.16734285652637482,-0.030678046867251396,-0.05526966229081154,-0.0020198295824229717,0.01049278024584055,0.01982087269425392,0.0159041415899992,-0.05108911171555519,-0.011070896871387959,-0.05283635854721069,0.045378658920526505,-0.07804407924413681,-0.029094191268086433,0.14828141033649445,0.21220551431179047,-0.063885897397995,0.04141073673963547,-0.10254701226949692,0.11363764852285385
Yb,-0.12396056205034256,-0.16654326021671295,-0.007140952628105879,-0.02449927292764187,0.0057433778420090675,-0.047735899686813354,0.017918160185217857,-0.03032873012125492,-0.04689362645149231,0.02106555923819542,0.05184473469853401,0.005702663213014603,-0.007380038034170866,0.043639324605464935,-0.04882793873548508,-0.07178815454244614,0.05314701423048973,-0.06277661770582199,-0.002349778078496456,-0.10053669661283493
Mn,-0.11664743721485138,0.05421551316976547,0.201676607131958,-0.009344832971692085,-0.09599701315164566,0.12588909268379211,0.051984045654535294,-0.27018800377845764,0.12542499601840973,0.0075984555296599865,0.09062893688678741,0.06503025442361832,-0.16384781897068024,0.0029888118151575327,0.1368521749973297,-0.06441235542297363,-0.1087276041507721,0.05079977959394455,0.12782728672027588,-0.060981687158346176
Al,-0.09148664772510529,-0.06831192970275879,0.042366381734609604,0.03438107669353485,-0.15808261930942535,0.16636116802692413,-0.019214030355215073,-0.1496760994195938,0.17695003747940063,-0.00017815818137023598,0.07781152427196503,-0.021969284862279892,0.20352695882320404,-0.04962671920657158,-0.16025404632091522,0.08908066898584366,0.2054477035999298,0.11596858501434326,0.00814500730484724,0.08541380614042282
K,-0.052807435393333435,0.004937066696584225,-0.010637686587870121,0.2964911162853241,0.22721119225025177,0.18781735002994537,0.04659472778439522,0.0720517560839653,0.0070829736068844795,-0.17981083691120148,0.11930530518293381,-0.04749611020088196,0.027208445593714714,0.01332616712898016,0.09975314885377884,-0.012533584609627724,-0.00849850196391344,-0.08198846131563187,0.018231406807899475,-0.02391558326780796
La,-0.11996016651391983,-0.16361720860004425,-0.017979847267270088,0.047963064163923264,0.04272092133760452,0.019059715792536736,0.06883729994297028,-0.08239251375198364,-0.08014698326587677,0.04251822084188461,-0.08312534540891647,0.0364321805536747,0.1034795269370079,-0.037141162902116776,0.1017267182469368,0.23283281922340393,-0.020673898980021477,0.15215569734573364,-0.050957273691892624,0.10334967821836472
